%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
6.0, 16926.529041114933, 41161.89970515963, -47690.061949498886, -41703.61658377846, -48640.905158627655, -26663.12773980233, -43468.59973294732, -54685.35330120961, -40957.9176852605, -46419.6558498926, -92104.05106592788, -20733.00877010927, -47314.932622305474, -43519.42759983869, -58491.81067845949, -82866.38800697184, 0.00625, 0.9924999999999999, 0.24275, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961789536E9, 0.0, 2024-09-27 16:06:36.178
8.0, 16936.989657520015, 41090.66469558057, -47745.18135132568, -41688.573859760036, -48604.09183550976, -26666.972239848645, -43464.15173580071, -54691.05299604571, -40953.603798580625, -46418.1582830141, -92222.29179409645, -20738.52965098973, -47318.19597699594, -43501.12152112979, -58610.520793261625, -82884.26940253608, 0.005125, 0.98625, 0.245375, 192.0, 0.0, 16.0, 15.0, 80.0, 3.5, 96.0, 0.0, 0.0, 0.0, 1.7274711961789658E9, 0.0, 2024-09-27 16:06:36.178
10.0, 16926.50668937048, 41167.889972673656, -47684.0046267515, -41711.86437748246, -48635.518388213924, -26675.42119925275, -43504.16135837571, -54715.326990524176, -40975.19558372445, -46410.938669555035, -92120.68076380262, -20738.44024401191, -47310.596383881144, -43501.725018230085, -58509.1109286679, -82851.97113179817, 0.005125, 0.98625, 0.245375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961789792E9, 0.0, 2024-09-27 16:06:36.178
12.0, 16925.232639936523, 41051.4373840615, -47765.16381086872, -41706.36584834645, -48621.79441711836, -26701.908016432288, -43468.33151201386, -54707.88385962056, -40965.9196097755, -46424.975565072964, -92243.83887575137, -20751.67247672945, -47334.780971381784, -43499.489843784555, -58600.44015651228, -82892.94187938474, 0.005125, 0.98625, 0.245375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961789913E9, 0.0, 2024-09-27 16:06:36.178
14.0, 16954.178149006148, 41190.4205310846, -47666.27969339844, -41697.849833708984, -48626.15300728715, -26675.75647541958, -43477.02634060697, -54691.36592046809, -40969.25001969934, -46412.99503004492, -92125.57579583833, -20734.908668387972, -47309.43409316947, -43503.4684542976, -58523.706617797216, -82846.38319568435, 0.005125, 0.98625, 0.245375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961790037E9, 0.0, 2024-09-27 16:06:36.179
16.0, 16931.4464248951, 41033.98067164191, -47784.45336633365, -41700.77791223263, -48634.80313239135, -26680.875024899844, -43465.17991604566, -54704.911077608005, -40959.10232771663, -46420.929899326555, -92243.43654435118, -20749.459654028375, -47336.099724304644, -43474.85822139481, -58572.25460675414, -82868.310256995, 0.005125, 0.98625, 0.245375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961790156E9, 0.0, 2024-09-27 16:06:36.179
18.0, 16953.708762372586, 41171.28743783086, -47675.06392896938, -41690.60786850547, -48615.29005948187, -26657.740969388604, -43465.00110209001, -54689.33191172266, -40957.180077693476, -46404.9036985521, -92139.7915053119, -20736.652104455487, -47313.815035082705, -43492.002009392025, -58561.43636243777, -82840.99642527061, 0.004562500000000001, 0.9841249999999999, 0.2426875, 192.0, 0.0, 16.0, 15.0, 88.0, 3.5, 64.0, 0.0, 0.0, 0.0, 1.7274711961790497E9, 0.0, 2024-09-27 16:06:36.179
20.0, 16943.806939578884, 40987.69020887497, -47807.00627648905, -41713.00431644968, -48636.16658880313, -26708.591188024428, -43478.859183652305, -54699.54665893873, -40952.82148752469, -46399.76279732738, -92240.12848617179, -20759.316773333165, -47333.32810799219, -43457.31210199739, -58595.25455179865, -82874.56874544249, 0.004562500000000001, 0.9841249999999999, 0.2426875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961790624E9, 0.0, 2024-09-27 16:06:36.179
22.0, 16970.62903292525, 41114.961041803486, -47680.45069938311, -41689.02089464914, -48615.58063215979, -26666.525204959536, -43469.627913192264, -54681.44174592993, -40957.7165195604, -46416.593660902225, -92169.4522702041, -20738.820223667648, -47305.07550300068, -43513.14675964675, -58613.22535434072, -82855.41330044428, 0.004562500000000001, 0.9841249999999999, 0.2426875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961790745E9, 0.0, 2024-09-27 16:06:36.179
24.0, 16914.503802597977, 40994.52984267829, -47811.02959049101, -41715.910043228876, -48655.25497856796, -26711.742783992624, -43485.095320355336, -54706.74392065334, -40967.43952839846, -46415.453721935, -92229.89138721126, -20757.171005865457, -47337.06084931622, -43515.53839630347, -58606.206906581756, -82876.7592163991, 0.004562500000000001, 0.9841249999999999, 0.2426875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961790867E9, 0.0, 2024-09-27 16:06:36.179
26.0, 16976.01580333898, 41129.646137910626, -47678.14846970421, -41660.34360651298, -48603.73420759848, -26681.143245833307, -43451.59005541683, -54681.73231860785, -40952.8661910136, -46412.07860852225, -92167.84294460333, -20728.85134564058, -47305.94722103444, -43506.59769852134, -58644.20487215577, -82860.97888481365, 0.004562500000000001, 0.9841249999999999, 0.2426875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961790984E9, 0.0, 2024-09-27 16:06:36.179
28.0, 16930.686465583618, 40998.24023225787, -47795.919811239226, -41673.329970041515, -48642.805056906356, -26706.311310089986, -43459.4578694651, -54704.93342935246, -40939.3657373626, -46396.63355310364, -92187.04309309043, -20719.329502502624, -47316.40783743952, -43494.70657047112, -58604.68698795879, -82862.11882378088, 0.002, 0.998, 0.234, 192.0, 0.0, 8.0, 15.5, 24.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7274711961791103E9, 0.0, 2024-09-27 16:06:36.179
30.0, 16955.519253673465, 41153.16017307761, -47668.78308877744, -41635.086135278485, -48616.80997810483, -26681.344411533406, -43451.16537227218, -54683.14047850853, -40944.46193509841, -46393.97369551345, -92159.50574392149, -20709.58414192011, -47296.87241278558, -43501.54620427444, -58661.30395666409, -82858.6543033903, 0.002, 0.998, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179127E9, 0.0, 2024-09-27 16:06:36.179
32.0, 16933.07810224034, 41040.0379943893, -47792.16471817073, -41661.81882164703, -48651.90221689966, -26713.32975784895, -43444.191628002125, -54691.18710651244, -40949.64753981204, -46389.83862278922, -92176.3589592408, -20715.395595478487, -47323.85096834314, -43499.93687867366, -58595.81334541003, -82871.84183261894, 0.002, 0.998, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961791391E9, 0.0, 2024-09-27 16:06:36.179
34.0, 16963.63293691074, 41155.41769926759, -47678.662559826684, -41647.446649962265, -48606.59523088876, -26680.2491760551, -43428.321889438856, -54669.461210901885, -40930.91677795849, -46375.71232029347, -92168.51349693698, -20700.844609838085, -47316.07256127269, -43479.641494708245, -58685.28737846463, -82851.50174516461, 0.002, 0.998, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961791508E9, 0.0, 2024-09-27 16:06:36.179
36.0, 16922.751596301987, 41057.40529983107, -47778.37369184181, -41678.40381603287, -48647.2307023085, -26703.24912109961, -43459.569628187375, -54701.893592106535, -40922.89250169903, -46390.48682337843, -92158.70108112111, -20716.58023793462, -47299.196994208934, -43492.20317509212, -58603.70351120276, -82861.78354761405, 0.002, 0.998, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179163E9, 0.0, 2024-09-27 16:06:36.179
38.0, 16931.804052806387, 41139.704422915514, -47691.3583506773, -41648.787754629586, -48605.43294017708, -26662.971277591143, -43444.7057181246, -54674.691519104425, -40935.632996038556, -46397.08058799274, -92190.9099448812, -20708.734775630808, -47292.26795342779, -43499.15456761773, -58700.5536199276, -82863.57168717048, 0.004, 0.996, 0.24, 192.0, 0.0, 16.0, 15.5, 16.0, 3.5, 64.0, 0.0, 0.0, 0.0, 1.727471196179175E9, 0.0, 2024-09-27 16:06:36.179
40.0, 16912.022758963438, 41035.99232864289, -47774.50684005104, -41681.73422595671, -48659.30064431437, -26701.081001887444, -43449.26547399348, -54695.34453098113, -40935.54358906074, -46404.635477618634, -92153.96251129657, -20713.942732088894, -47318.17362525149, -43498.305201328425, -58600.21663906773, -82856.44148068923, 0.004, 0.996, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179191E9, 0.0, 2024-09-27 16:06:36.179
42.0, 16940.00714302148, 41101.23707070793, -47702.42246418267, -41631.68867012128, -48599.24150696296, -26653.427082708728, -43415.536691610425, -54665.460248644384, -40921.797266220725, -46410.96102129949, -92213.2616893365, -20706.879580841018, -47285.853002769116, -43483.955381388114, -58743.67013498189, -82865.560992427, 0.004, 0.996, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961792033E9, 0.0, 2024-09-27 16:06:36.179
44.0, 16922.706892813076, 41064.73667201241, -47750.948101395144, -41666.69150193829, -48655.657309968155, -26676.18115856423, -43460.53075319895, -54692.28234199075, -40914.33178357265, -46411.54216665532, -92134.62825234274, -20704.420888950932, -47277.314636387186, -43487.86693666779, -58618.500366032174, -82844.88562880583, 0.004, 0.996, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961792152E9, 0.0, 2024-09-27 16:06:36.179
46.0, 16930.418244650155, 41100.834739307735, -47716.59347016734, -41640.36114696993, -48622.48732119648, -26651.728350130124, -43430.86998830676, -54664.47677188835, -40913.86239693909, -46412.10096026671, -92225.35398308682, -20706.834877352107, -47316.45254092843, -43482.860145909806, -58737.09872211203, -82870.8583558629, 0.004, 0.996, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961792274E9, 0.0, 2024-09-27 16:06:36.179
48.0, 16904.937255971105, 41110.22247197896, -47733.133761064266, -41681.13072885641, -48662.34048156029, -26674.28126028553, -43460.41899447668, -54675.742051093825, -40926.35702208961, -46415.02903879035, -92127.22982492803, -20705.829048851618, -47307.444787912944, -43511.55978579042, -58600.70837744575, -82856.44148068923, 0.008, 0.992, 0.246, 192.0, 0.0, 32.0, 15.5, 0.0, 3.5, 88.0, 0.0, 0.0, 0.0, 1.7274711961792395E9, 0.0, 2024-09-27 16:06:36.179
50.0, 16918.21419217756, 41088.585983346224, -47736.50887447702, -41670.35718802896, -48621.14621652916, -26666.167577048254, -43449.153715271204, -54674.82562957116, -40918.779780719255, -46418.18063475855, -92232.73005875708, -20704.890275584494, -47309.188223980454, -43491.107939613816, -58715.77515790167, -82878.05561757751, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961792524E9, 0.0, 2024-09-27 16:06:36.179
52.0, 16939.314238943367, 41133.15536179011, -47717.10756028981, -41709.53979605911, -48665.04504263938, -26711.0051764256, -43468.28680852494, -54683.989844797834, -40932.36964134809, -46412.72680911145, -92132.19191219712, -20699.771726104227, -47311.31163970371, -43522.82506499589, -58592.88526688639, -82868.9137540953, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961792643E9, 0.0, 2024-09-27 16:06:36.179
54.0, 16927.35605565978, 41096.9008322836, -47748.55646473843, -41682.337723057004, -48621.30267874035, -26691.179179093742, -43431.38407842923, -54684.63804538704, -40905.68165846845, -46406.110692752685, -92244.53177982949, -20711.461688454354, -47336.546759193756, -43507.89409969975, -58689.601265144505, -82892.87482415138, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179276E9, 0.0, 2024-09-27 16:06:36.179
56.0, 16934.128634229735, 41191.00167644044, -47685.457490141096, -41693.804167962575, -48630.623356178214, -26675.13062657483, -43444.325738468855, -54688.750766366815, -40909.503806770306, -46386.687026821026, -92115.24928989999, -20683.119676485025, -47279.63921781054, -43477.02634060697, -58596.21567681023, -82849.06540501898, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961792889E9, 0.0, 2024-09-27 16:06:36.179
58.0, 16928.384235904723, 41070.7939947598, -47757.094831120354, -41702.07431341104, -48629.997507333464, -26712.43568807074, -43444.54925591341, -54687.61082739959, -40933.0625454262, -46410.49163466592, -92232.55124480143, -20705.71729012934, -47302.99679076634, -43509.14579738925, -58662.77917179814, -82890.59494621694, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 15.0, 120.0, 3.5, 72.0, 0.0, 0.0, 0.0, 1.7274711961793008E9, 0.0, 2024-09-27 16:06:36.179
60.0, 16960.77191362046, 41185.19022288206, -47679.69074007163, -41686.316333570045, -48635.227815536, -26689.9498331487, -43443.52107566847, -54679.47479241787, -40914.42119055047, -46403.47318690696, -92113.52820557692, -20680.638632850485, -47273.045453196224, -43529.86586449932, -58594.56164772054, -82866.6562279053, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179314E9, 0.0, 2024-09-27 16:06:36.179
62.0, 16938.934259287627, 41084.16033794407, -47774.48448830658, -41678.001484632674, -48633.43967597958, -26704.545522278015, -43434.71448835308, -54687.63317914405, -40904.36290554558, -46392.63259084614, -92226.65038426523, -20698.90000807047, -47299.73343607586, -43509.637535767266, -58655.38074438343, -82889.81263516101, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961793318E9, 0.0, 2024-09-27 16:06:36.179
64.0, 16961.59892816531, 41206.69260104807, -47662.323434629856, -41654.84507737697, -48622.934356085585, -26664.84882412539, -43431.808761573884, -54665.52730387775, -40905.212271834884, -46398.95813452699, -92113.90818523266, -20669.596871089565, -47279.92979048846, -43498.34990481733, -58605.40224378136, -82852.77579459856, 0.008, 0.992, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961793437E9, 0.0, 2024-09-27 16:06:36.179
66.0, 16939.046018009903, 41090.12825371364, -47776.183220885185, -41653.883952365395, -48644.97317611852, -26682.372591778352, -43435.250930220005, -54670.020004513266, -40910.599042248614, -46389.57040185576, -92209.32778231238, -20680.61628110603, -47307.109511746115, -43484.78239593296, -58631.6878952608, -82865.42688196026, 0.003, 0.991, 0.241, 192.0, 127.5, 120.0, 15.0, 120.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.7274711961793556E9, 0.0, 2024-09-27 16:06:36.179
68.0, 16949.43957918162, 41221.556511110844, -47656.087297926824, -41616.86946354741, -48606.61758263321, -26653.69530364219, -43418.464770134065, -54645.38838212352, -40909.548510259214, -46383.04369247481, -92114.55638582187, -20656.208176160835, -47274.811241008196, -43487.64341922324, -58607.100976359965, -82833.24036994463, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179368E9, 0.0, 2024-09-27 16:06:36.179
70.0, 16939.358942432278, 41087.31193391227, -47773.45630806164, -41634.303824222545, -48635.093705069274, -26688.00523138109, -43425.72908708204, -54662.97920500985, -40907.08981836913, -46391.291486178816, -92200.11886359678, -20673.75429555825, -47291.88797377205, -43472.511288227, -58626.23406961371, -82855.36859695538, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961793797E9, 0.0, 2024-09-27 16:06:36.179
72.0, 16920.53877360091, 41224.19401695657, -47643.19034137611, -41617.4729606477, -48609.34449545676, -26658.456225211172, -43412.385095642225, -54647.31063214668, -40917.595138263125, -46379.78033778433, -92126.82749352783, -20664.76889428722, -47288.5128603593, -43484.15654708821, -58620.17674686632, -82831.60869259939, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179392E9, 0.0, 2024-09-27 16:06:36.179
74.0, 16926.461985881568, 41099.27011719586, -47769.79062197097, -41634.70615562274, -48642.223911550514, -26710.71460374768, -43423.560967869875, -54648.0482397137, -40913.59417600562, -46388.005779743886, -92188.65241869121, -20671.496769368267, -47293.74316856184, -43473.09243358284, -58594.382833764896, -82856.32972196695, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961794038E9, 0.0, 2024-09-27 16:06:36.179
76.0, 16951.428884438144, 41228.01616525843, -47644.17381813214, -41604.397190141346, -48592.468928393, -26678.61749870986, -43415.69315382161, -54636.470036085855, -40899.356114787595, -46366.50340157788, -92134.71765932057, -20657.862205250527, -47285.294209157735, -43485.65411396672, -58630.68206676032, -82840.28116944805, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 15.0, 112.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7274711961794157E9, 0.0, 2024-09-27 16:06:36.179
78.0, 16928.78656730492, 41095.60443110519, -47775.26679936252, -41650.48648720819, -48660.28412107041, -26708.412374068783, -43451.679462394655, -54684.0569000312, -40912.968327160874, -46366.03401494432, -92167.53002018094, -20673.910757769438, -47296.80535755221, -43496.56176526091, -58586.09033657198, -82854.25100973262, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179428E9, 0.0, 2024-09-27 16:06:36.179
80.0, 16948.724323359053, 41209.68773480508, -47657.38369910523, -41631.46515267672, -48609.232736734484, -26678.393981265304, -43427.58428187183, -54660.989899753324, -40917.48337954085, -46375.064119704264, -92150.9003223062, -20665.95353674335, -47266.38463334854, -43482.39075927625, -58655.44779961679, -82845.73499509513, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961794398E9, 0.0, 2024-09-27 16:06:36.179
82.0, 16906.47952633852, 41120.21370175049, -47768.27070334801, -41656.96849310023, -48664.86622868374, -26710.736955492135, -43456.23921826354, -54699.56901068318, -40918.511559785795, -46396.03005600334, -92156.95764505358, -20687.612377120542, -47287.14940394752, -43491.800843691926, -58585.03980458258, -82860.26362899109, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179456E9, 0.0, 2024-09-27 16:06:36.179
84.0, 16942.756407589484, 41238.07445026332, -47647.57128328935, -41616.198911213745, -48611.19969024655, -26665.385265992318, -43436.12264825376, -54672.63515861454, -40914.06356263919, -46401.483881650434, -92168.35703472579, -20685.91364454194, -47282.299075400726, -43492.94078265915, -58654.93370949432, -82853.58045739896, 0.003, 0.991, 0.241, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179468E9, 0.0, 2024-09-27 16:06:36.179
86.0, 16926.551392859386, 41142.02900433887, -47747.97531938259, -41631.24163523217, -48654.673833212124, -26687.22292032515, -43430.37824992875, -54693.04230130224, -40920.8584929536, -46412.36918120017, -92144.753592581, -20687.590025376085, -47275.19122066393, -43501.61325950781, -58543.97965001818, -82860.59890515792, 0.0055, 0.9904999999999999, 0.2385, 192.0, 0.0, 32.0, 15.0, 120.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.7274711961794798E9, 0.0, 2024-09-27 16:06:36.179
88.0, 16937.839023809316, 41228.03851700288, -47665.76560327597, -41593.51189059161, -48617.9275653276, -26661.451358968185, -43423.002174258494, -54682.20170524141, -40919.271519097274, -46397.147643226104, -92178.68354066415, -20677.263519437733, -47270.4079473505, -43491.13029135827, -58673.48565739223, -82848.52896315206, 0.0055, 0.9904999999999999, 0.2385, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179492E9, 0.0, 2024-09-27 16:06:36.179
90.0, 16931.245259195002, 41165.61009473921, -47732.19498779714, -41618.94817578175, -48672.555228776364, -26670.9955538506, -43459.927256098665, -54704.59815318563, -40937.13056291707, -46418.202986503005, -92131.18608369662, -20689.601682377062, -47284.668360312986, -43488.291619812444, -58544.739609329656, -82851.21117248668, 0.0055, 0.9904999999999999, 0.2385, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961795042E9, 0.0, 2024-09-27 16:06:36.179
92.0, 16954.6028321508, 41216.169740697114, -47675.5556673474, -41585.53231782107, -48598.07921625128, -26647.50387042807, -43410.775770041444, -54668.120106234564, -40905.97223114636, -46393.392550157616, -92193.45804374911, -20679.47634213881, -47280.399177122024, -43480.200288319626, -58670.46817189076, -82851.23352423114, 0.0055, 0.9904999999999999, 0.2385, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196179516E9, 0.0, 2024-09-27 16:06:36.179
